epoch,Abdomen,Head,LForeFoot,LForeLeg,LHindFoot,LHindLeg,LMidFoot,LMidLeg,Lower_Thorax,Neck,Petiole,RForeFoot,RForeLeg,RHindFoot,RHindLeg,RMidFoot,RMidLeg,Upper_Thorax,loss,lr,val_Abdomen,val_Head,val_LForeFoot,val_LForeLeg,val_LHindFoot,val_LHindLeg,val_LMidFoot,val_LMidLeg,val_Lower_Thorax,val_Neck,val_Petiole,val_RForeFoot,val_RForeLeg,val_RHindFoot,val_RHindLeg,val_RMidFoot,val_RMidLeg,val_Upper_Thorax,val_loss
36,0.00027947124908678234,0.0002516961540095508,0.0007558460929431021,0.0007317938143387437,0.0005993837839923799,0.00041597711970098317,0.0007407974335364997,0.0004366328357718885,0.000300925865303725,0.00023101235274225473,0.0002601004089228809,0.0006702349055558443,0.0008727292879484594,0.0006079699378460646,0.0007212857017293572,0.0007072235457599163,0.00047483298112638295,0.00022995882318355143,0.0005159930442459881,5e-05,0.0018316401401534677,0.0003829540510196239,0.00247047352604568,0.002530477475374937,0.004031841643154621,0.002071614842861891,0.0029847638215869665,0.002914013108238578,0.00092981883790344,0.00041931052692234516,0.0006485326448455453,0.003151588374748826,0.0037465132772922516,0.005794974975287914,0.0040314821526408195,0.0038410744164139032,0.003618036163970828,0.00044944504043087363,0.0025471418630331755
37,0.00029117215308360755,0.0002576718688942492,0.0007299566641449928,0.000712932669557631,0.0005788019043393433,0.0004273556114640087,0.0006719099474139512,0.00042361291707493365,0.00030982369207777083,0.00023817447072360665,0.00027173772105015814,0.0007238343823701143,0.0008975222590379417,0.0006584852817468345,0.0007116185734048486,0.0007636016234755516,0.00048397877253592014,0.00023973015777301043,0.0005217734724283218,5e-05,0.0020421668887138367,0.0003854979295283556,0.0025709103792905807,0.0025726959574967623,0.0043887607753276825,0.002186172641813755,0.002574869664385915,0.0030187927186489105,0.0013831722317263484,0.0004130962479393929,0.0008743277285248041,0.0028856832068413496,0.003928734455257654,0.005322995595633984,0.003440924920141697,0.003445653012022376,0.003606172278523445,0.0004935007309541106,0.002529673743993044
38,0.00027569563826546073,0.0002635871060192585,0.0007574855699203908,0.0007296158582903445,0.0006017576088197529,0.0004266834584996104,0.0007551832241006196,0.00044073836761526763,0.00028368685161694884,0.00022570259170606732,0.00024015353119466454,0.0007013613940216601,0.0009240431245416403,0.0006679436191916466,0.000708871812094003,0.0007194832433015108,0.0004455216112546623,0.00021614025172311813,0.0005213140975683928,5e-05,0.00201417226344347,0.0004487645346671343,0.002829108852893114,0.0032344250939786434,0.0047494471073150635,0.002531955484300852,0.003247718093916774,0.003923207987099886,0.0011088501196354628,0.0004899381892755628,0.0008355590980499983,0.0027378504164516926,0.003815539414063096,0.0048954845406115055,0.003946319222450256,0.003665178781375289,0.0038571334443986416,0.00060975895030424,0.002718911971896887
39,0.0002730257692746818,0.00021571935212705284,0.0006829031626693904,0.0006717818905599415,0.0005913264467380941,0.00042305226088501513,0.0006588635733351111,0.00040001719025895,0.0002931821218226105,0.00020171009236946702,0.0002492758503649384,0.0006517994333989918,0.0008495792862959206,0.0006223617820069194,0.0007022561621852219,0.0007116618216969073,0.0004501312505453825,0.00021221461065579206,0.0004922700463794172,5e-05,0.0015566834481433034,0.00036582714528776705,0.002270460594445467,0.002894627396017313,0.004356476943939924,0.002237186534330249,0.0031597716733813286,0.0029992142226547003,0.0007917924085631967,0.0004051527939736843,0.0005693279090337455,0.0030883701983839273,0.00384924397803843,0.005525830667465925,0.0042645432986319065,0.0034889676608145237,0.0038478998467326164,0.000426410959335044,0.0025609880685806274
40,0.00028016517171636224,0.00023545019212178886,0.000691089837346226,0.0006475898553617299,0.0005721053457818925,0.0004029858682770282,0.0006849917117506266,0.0004119817167520523,0.00030294223688542843,0.00021373285562731326,0.00025928314425982535,0.0006288034492172301,0.0008202095632441342,0.0005496638477779925,0.000675637274980545,0.0006680116057395935,0.0004475519235711545,0.00021757776266895235,0.0004838762688450515,2.5e-05,0.0015472437953576446,0.0004767807258758694,0.002616886980831623,0.0027903036680072546,0.004166704602539539,0.0023969667963683605,0.00282060238532722,0.003440962405875325,0.0009496770217083395,0.0005152903031557798,0.0006895427359268069,0.002904689870774746,0.003764211665838957,0.004723844584077597,0.0034944454673677683,0.0033344365656375885,0.003487181384116411,0.000554123253095895,0.0024818831589072943
41,0.00025770359206944704,0.00020893309556413442,0.0006310090539045632,0.0005973414517939091,0.0005100128473713994,0.0003777940000873059,0.00060432986356318,0.0003640037029981613,0.0002674930728971958,0.00018246403487864882,0.00022443578927777708,0.0005939533584751189,0.000754720123950392,0.0005774901947006583,0.0006243586540222168,0.0006069780793040991,0.00039130580262281,0.00018586682563181967,0.00044223302393220365,2.5e-05,0.0015766185242682695,0.00046416447730734944,0.0023905630223453045,0.002371846465393901,0.003788695437833667,0.002364195417612791,0.0033892386127263308,0.0031330857891589403,0.0010852310806512833,0.0004603405832313001,0.0007786864298395813,0.0029773558489978313,0.003301049116998911,0.00609268993139267,0.004284505732357502,0.003406789619475603,0.003629244165495038,0.0005214712582528591,0.002556431572884321
42,0.00023769651306793094,0.00019614159828051925,0.0005941472481936216,0.0005811831797473133,0.00048498029354959726,0.0003432110243011266,0.0005417044158093631,0.00033276231260970235,0.0002599495346657932,0.0001778128935256973,0.00022376510605681688,0.0005640772287733853,0.0007491993601433933,0.0005442739347927272,0.000609187176451087,0.0005850254674442112,0.00039193948032334447,0.00018931027443613857,0.0004225758893880993,2.5e-05,0.0017533987993374467,0.0004000446351710707,0.0021867030300199986,0.0024861074052751064,0.004231980070471764,0.0021764759439975023,0.002392395632341504,0.002799611072987318,0.0010069983545690775,0.0004369241651147604,0.0006742335390299559,0.002558995969593525,0.003771582618355751,0.004646204877644777,0.003517680335789919,0.00337198399938643,0.003342406125739217,0.00047284021275117993,0.002345920307561755
43,0.00024979052250273526,0.00020627945195883512,0.0006464649341069162,0.0006015600520186126,0.0005074142245575786,0.00035918771754950285,0.000581679807510227,0.0003396055253688246,0.000261768902419135,0.000175452369148843,0.00022091266873758286,0.0005837832577526569,0.0007620576652698219,0.0005646496429108083,0.000638169760350138,0.0006120176403783262,0.0003936358552891761,0.00017899373779073358,0.00043796803220175207,2.5e-05,0.002046681474894285,0.00040266523137688637,0.0024551390670239925,0.00258602830581367,0.004353931173682213,0.0021888776682317257,0.0024121676106005907,0.0029387183021754026,0.001063492614775896,0.00043516422738321126,0.0007297311676666141,0.0026983965653926134,0.0036605740897357464,0.004830837249755859,0.00354278227314353,0.003551566507667303,0.0032302821055054665,0.00047172256745398045,0.002422153251245618
44,0.0002685431099962443,0.00020238099386915565,0.00061399070546031,0.0006018024287186563,0.0004580442328006029,0.0003628335543908179,0.0005337343900464475,0.0003601181961130351,0.0002620516170281917,0.00018037360860034823,0.00022414029808714986,0.0005647195503115654,0.0007441907073371112,0.000546820170711726,0.0006172767607495189,0.0005538264522328973,0.00037810305366292596,0.00018570746760815382,0.0004254808300174773,2.5e-05,0.001978982472792268,0.00048485829029232264,0.0024257893674075603,0.002573877340182662,0.004034973680973053,0.0023341772612184286,0.0033045837190002203,0.003125605173408985,0.0009835134260356426,0.0004949025460518897,0.0006887104245834053,0.0033009396865963936,0.003535252995789051,0.00580611964687705,0.004020203370600939,0.0036965052131563425,0.0034777428954839706,0.0004977360949851573,0.0025980263017117977
45,0.00024410983314737678,0.00020816056348849088,0.0006083351327106357,0.0006128987879492342,0.0005106531898491085,0.0003581696073524654,0.000597174686845392,0.00035939912777394056,0.00026404057280160487,0.00018804958381224424,0.00022496205929201096,0.000589747738558799,0.0007631686166860163,0.0005580573924817145,0.0006063268519937992,0.0006214928580448031,0.0003780722327064723,0.00018635022570379078,0.00043773185461759567,2.5e-05,0.0016597422072663903,0.0004074214375577867,0.0022060659248381853,0.002532943384721875,0.0038987183943390846,0.002309158444404602,0.003293213900178671,0.003330511273816228,0.0008661848260089755,0.00039972338709048927,0.0006322561530396342,0.0030353576876223087,0.0036554906982928514,0.005578303709626198,0.004138857126235962,0.0036301403306424618,0.0038123722188174725,0.0004426072118803859,0.0025460594333708286
46,0.00025408784858882427,0.0002004170382861048,0.0005983288283459842,0.0005846129497513175,0.0004681786522269249,0.0003442569577600807,0.0005650477833114564,0.0003493053081911057,0.00026272411923855543,0.00017690315144136548,0.00022384746989700943,0.0005412904429249465,0.000737334368750453,0.0005221946630626917,0.0006047890055924654,0.0005763376830145717,0.0003703699621837586,0.0001842094789026305,0.0004202352138236165,2.5e-05,0.002095498377457261,0.0004288953496143222,0.002502777148038149,0.002530299127101898,0.0042708455584943295,0.002387003041803837,0.0025458845775574446,0.0035199469421058893,0.0011852391762658954,0.000479307520436123,0.0008019790984690189,0.003036953741684556,0.0038038971833884716,0.005275266245007515,0.003743515582755208,0.003490080125629902,0.0035359873436391354,0.0004971207235939801,0.0025628055445849895
47,0.00022751952928956598,0.00019644750864244998,0.0005866254796274006,0.0005625493940897286,0.00047322962200269103,0.0003381044080015272,0.0005288225947879255,0.000330432434566319,0.0002560933353379369,0.0001739852741593495,0.00021515035768970847,0.0005582001758739352,0.000742016127333045,0.0005317507311701775,0.0005938888643868268,0.0005598291754722595,0.00036356993950903416,0.00017971231136471033,0.00041210700874216855,2.5e-05,0.001803389866836369,0.0005410806043073535,0.002393046161159873,0.002740411553531885,0.004627926740795374,0.0023912079632282257,0.002948261331766844,0.0035027291160076857,0.0011529088951647282,0.000559479056391865,0.0008408683352172375,0.0025513069704174995,0.0036635512951761484,0.004817849490791559,0.0034317621029913425,0.00326708285138011,0.0035747240763157606,0.0005626389174722135,0.0025205682031810284
48,0.00020630280778277665,0.00018147008086089045,0.0005936134839430451,0.0005709705292247236,0.00042980225407518446,0.00032081964309327304,0.000569243507925421,0.0003173200530000031,0.00024436719832010567,0.00016148682334460318,0.00021125581406522542,0.0005272245616652071,0.0007083378150127828,0.0004536235937848687,0.0005595518159680068,0.0005447894800454378,0.0003524784406181425,0.0001682616857578978,0.00039560662116855383,1.25e-05,0.0018324687844142318,0.0003759637475013733,0.002528989687561989,0.0026700461748987436,0.004304517060518265,0.0023163501173257828,0.0024765103589743376,0.0031393193639814854,0.0011455010389909148,0.00039485798333771527,0.0007586890133097768,0.0027285153046250343,0.003795667551457882,0.004896409809589386,0.0036966423504054546,0.003143163165077567,0.0034185934346169233,0.00048380583757534623,0.002450333908200264
49,0.0002769715792965144,0.00022030614491086453,0.0006091724499128759,0.000624476233497262,0.0005041795666329563,0.0003975595172960311,0.0005693532875739038,0.00038956894422881305,0.0002904732245951891,0.00019734198576770723,0.00025475950678810477,0.0005576571566052735,0.0007406753720715642,0.0005401513772085309,0.0006351473857648671,0.0005678730667568743,0.0004057292244397104,0.00021009749616496265,0.0004439718322828412,1.25e-05,0.001609290367923677,0.00046610631397925317,0.002418083604425192,0.002555784536525607,0.004085070453584194,0.0023410411085933447,0.003198775229975581,0.0033116289414465427,0.0008080422412604094,0.0004284934839233756,0.0005648657097481191,0.0032842084765434265,0.003626680001616478,0.0055885035544633865,0.004229281563311815,0.0037155691534280777,0.0036300127394497395,0.0004412280977703631,0.0025723702274262905
50,0.0002124211168847978,0.00022779959545005113,0.0006038584397174418,0.0005811998853459954,0.00044420515769161284,0.00032614966039545834,0.0005632366519421339,0.00034327193861827254,0.0002505209413357079,0.00019737399998120964,0.0002244210772914812,0.000545208400581032,0.0006995837320573628,0.0005005320417694747,0.0005691525293514132,0.0005440581007860601,0.00035477144410833716,0.00019191214232705534,0.0004099820798728615,1.25e-05,0.0018296040361747146,0.0004167303559370339,0.002361769787967205,0.0024675989989191294,0.004273582715541124,0.0024596904404461384,0.0028196636121720076,0.0036021394189447165,0.0008281604386866093,0.00039396891952492297,0.000590335635934025,0.00298686558380723,0.0037509144749492407,0.005522594321519136,0.0035487497225403786,0.003617542563006282,0.0035295134875923395,0.00042247807141393423,0.0025234390050172806
51,0.0002220485039288178,0.0001746657508192584,0.0005740684573538601,0.0005407740245573223,0.0004079994687344879,0.0003130885015707463,0.0004843159986194223,0.0003136996820103377,0.00023808258993085474,0.00015585942310281098,0.00020336968009360135,0.0005149867502041161,0.0007064372766762972,0.000459981441963464,0.0005419606459327042,0.0004923146916553378,0.00033169161179102957,0.0001635823427932337,0.00037994046579115093,1.25e-05,0.001881927251815796,0.0004305340989958495,0.0027260007336735725,0.002648750552907586,0.004166613798588514,0.002353765070438385,0.003007217077538371,0.0035783888306468725,0.0010646028677001595,0.00044849864207208157,0.0006531907129101455,0.00313579966314137,0.004056907724589109,0.00492455018684268,0.003938714507967234,0.003793935291469097,0.003532030386850238,0.0005046625155955553,0.002602560445666313
52,0.00021305012342054397,0.0002082261344185099,0.0006047968636266887,0.0005801193765364587,0.00042868556920439005,0.00031320820562541485,0.0005256973090581596,0.00032947261934168637,0.0002480648399796337,0.0001787631626939401,0.00021638361795339733,0.0005354709574021399,0.0006939481245353818,0.00047320255544036627,0.0005473686032928526,0.0004948282730765641,0.0003505237982608378,0.00017874148034024984,0.0003955861902795732,1.25e-05,0.0020204714965075254,0.0004146696883253753,0.0026387230027467012,0.0026177605614066124,0.004186262842267752,0.0023150865454226732,0.0028468023519963026,0.0033197617158293724,0.001141463639214635,0.0004268485645297915,0.0007308106287382543,0.002939176047220826,0.003908391110599041,0.004977162927389145,0.0038515753112733364,0.0035809450782835484,0.003569219959899783,0.0004773304972331971,0.002553469967097044
